Date,Open,High,Low,Close,Volume,5MA,30MA,90MA
2019-11-06,42409.31,42508.1,41204.11,41698.05,1884254,41593.331999999995,42698.76133333336,40859.674111111104
2019-11-05,42231.5,42547.62,41786.96,42211.74,2769490,41660.507999999994,42606.88933333336,40920.043999999994
2019-11-01,39682.79,40996.66,39682.79,40996.66,4290336,41569.623999999996,42476.490333333364,40985.79233333333
2019-10-31,38447.95,38566.5,37667.53,38151.59,1343090,40909.726,42268.70800000003,41026.84388888888
2019-10-30,37242.75,38023.17,36837.72,38023.17,2295947,40216.242,42058.62100000003,41087.65288888888
2019-10-29,36906.87,37756.44,36896.99,37331.66,1626730,39342.964,41796.83533333336,41137.81488888888
2019-10-28,36501.84,36857.48,36363.54,36571.0,1123729,38214.816000000006,41488.94900000002,41161.962888888884
2019-10-25,36748.81,36966.14,36254.88,36284.51,1913711,37272.386000000006,41213.99133333335,41175.7931111111
2019-10-24,37815.71,37884.86,37410.69,37410.69,955286,37124.206000000006,41020.039333333356,41194.233444444435
2019-10-23,37934.26,38023.17,37578.62,37647.77,1001851,37049.126000000004,40836.624333333355,41218.161777777765
2019-10-21,38072.56,38230.62,37726.8,38082.44,817920,37199.282,40662.75900000003,41230.674888888876
2019-10-18,38280.01,38783.83,37973.77,38141.71,1433588,37513.424,40472.42900000002,41238.24855555554
2019-10-17,39099.95,39139.46,38586.25,38586.25,1689086,37973.772,40334.785666666685,41258.11566666665
2019-10-16,39751.94,40137.21,39564.25,39672.91,1017845,38426.216,40262.67100000001,41294.99622222221
2019-10-15,39514.85,39732.18,39228.37,39663.03,902648,38829.268,40182.65333333334,41328.58377777776
2019-10-11,39890.24,39900.12,38833.22,39386.43,1575104,39090.066,40095.06200000001,41368.09866666666
2019-10-10,40305.15,40482.97,39663.03,39811.21,1214936,39423.966,40019.983666666674,41391.258777777766
2019-10-09,39910.0,40492.84,39910.0,40394.06,1006913,39785.528,39973.88300000001,41412.4431111111
2019-10-08,40008.79,40305.15,39702.55,40275.51,1028474,39906.047999999995,39950.174000000006,41429.34666666665
2019-10-07,40413.81,40413.81,39919.88,39919.88,897688,39957.418,39864.88766666667,41434.39577777776
2019-10-04,40305.15,40601.51,40127.33,40473.09,1131220,40174.75,39799.02966666667,41443.9452222222
2019-10-03,40196.48,40236.0,39840.85,39998.91,1176267,40212.29,39738.44033333333,41448.77477777776
2019-10-02,39929.76,40680.54,39929.76,40680.54,979682,40269.586,39709.13333333333,41464.03188888887
2019-10-01,39811.21,40641.02,39593.88,40423.69,1575914,40299.222,39697.278666666665,41474.130111111095
2019-09-30,39406.19,39603.76,39267.88,39534.61,1009544,40222.168000000005,39638.994333333336,41476.10588888887
2019-09-27,40285.39,40463.21,39712.43,39890.24,1438851,40105.598000000005,39584.332,41478.19133333332
2019-09-26,40354.54,40759.57,40038.42,40166.85,1914015,40139.186,39527.365,41479.28899999999
2019-09-25,40957.14,40996.66,39919.88,40028.54,2786800,40008.78600000001,39479.947,41477.86199999999
2019-09-24,42063.56,42191.98,41549.87,41836.35,1347746,40291.31800000001,39492.789333333334,41498.16822222221
2019-09-20,42359.92,42419.19,41905.5,42310.53,1522972,40846.502,39520.12066666666,41519.35255555554
2019-09-19,42172.23,42438.95,41786.96,41945.01,1177178,41257.456000000006,39528.35266666666,41541.634444444426
2019-09-18,41490.59,42083.32,41431.32,41875.86,1207748,41599.258,39517.15666666666,41566.7702222222
2019-09-17,40996.66,41470.84,40878.11,41381.93,1031005,41869.936,39529.998999999996,41587.07644444442
2019-09-13,41184.35,41223.87,40828.72,41095.45,1142760,41721.756,39628.12766666666,41596.18688888887
2019-09-12,40848.48,41273.26,40759.57,41075.69,1143874,41474.788,39729.87833333333,41588.61322222221
2019-09-11,40917.63,41065.81,40255.75,40601.51,1303004,41206.088,39838.87333333333,41570.83155555554
2019-09-10,41490.59,41490.59,41075.69,41154.72,946884,41061.86,39991.664,41560.51377777776
2019-09-09,40996.66,41589.38,40996.66,41381.93,1142254,41061.86,40161.577999999994,41554.91588888888
2019-09-06,40897.87,41451.08,40838.6,40947.26,1371839,41032.221999999994,40279.46366666666,41530.21899999998
2019-09-05,40848.48,41036.17,40315.03,40463.21,2200489,40909.725999999995,40373.31166666666,41502.00977777776
2019-09-04,40275.51,41263.38,40236.0,41075.69,2090455,41004.56199999999,40473.08666666666,41482.91099999998
2019-09-03,39910.0,40147.09,39781.58,40038.42,673367,40781.301999999996,40536.31033333333,41454.59199999998
2019-09-02,39801.33,40236.0,39771.7,39890.24,1022097,40482.96399999999,40579.77666666666,41425.94366666665
2019-08-30,39969.27,40087.82,39672.91,39801.33,842721,40253.77799999999,40584.05733333333,41396.307444444436
2019-08-29,40038.42,40048.3,39613.64,39692.67,710619,40099.66999999999,40585.04533333333,41365.79322222221
2019-08-28,40058.18,40354.54,39801.33,39860.61,1042342,39856.653999999995,40600.85133333333,41335.93755555554
2019-08-27,39712.43,39860.61,39465.46,39761.82,1120389,39801.333999999995,40599.205,41303.557333333316
2019-08-26,39712.43,39949.51,39198.73,39337.03,1512748,39690.691999999995,40563.97066666667,41263.82288888887
2019-08-23,39732.18,40512.6,39653.15,40482.97,1417695,39827.02,40570.886000000006,41237.47966666665
2019-08-22,39890.24,40107.57,39564.25,39692.67,960651,39827.02,40563.312333333335,41210.47788888887
2019-08-21,39317.28,39791.46,39188.85,39742.06,882909,39803.31,40538.94466666667,41180.73199999998
2019-08-20,39623.52,39712.43,39366.67,39524.73,656462,39755.892,40523.13866666667,41150.766555555536
2019-08-19,39811.21,39850.73,39435.82,39475.34,853046,39783.554,40482.96533333334,41106.751444444424
2019-08-16,39218.49,39623.52,39169.1,39238.25,1010456,39534.61,40443.45066666668,41061.858222222196
2019-08-15,38526.98,39435.82,38299.77,39416.06,1735246,39479.288,40439.499,41021.794555555534
2019-08-14,38724.55,39613.64,38655.4,39584.0,1757516,39447.676,40429.291000000005,40985.57255555553
2019-08-13,38270.13,38467.71,37874.99,37944.14,1128285,39131.558000000005,40355.200666666664,40932.337333333315
2019-08-09,39109.82,39346.91,38912.25,38961.64,1103079,39028.818,40319.63733333333,40890.407666666644
2019-08-08,38922.13,39208.61,38685.04,38843.1,1066232,38949.788,40219.86233333333,40847.81944444442
2019-08-07,38852.98,38951.76,38359.04,38704.8,1246721,38807.536,40099.67133333333,40797.98688888887
2019-08-06,37272.38,38536.86,37203.23,38467.71,1814002,38584.278,39983.76133333333,40736.95844444442
2019-08-05,39307.4,39366.67,38368.92,38852.98,1518113,38766.045999999995,39882.99866666666,40669.014888888865
2019-08-02,40344.66,40482.97,39356.79,39801.33,2306171,38933.984,39830.312,40612.26711111109
2019-08-01,39939.64,41302.9,39870.49,40937.39,2431491,39352.842,39825.04333333333,40573.95966666665
2019-07-31,39406.19,39712.43,38359.04,39613.64,2569464,39534.61,39776.30833333333,40521.60255555554
2019-07-30,39840.85,40107.57,39524.73,40097.7,906495,39860.608,39759.514666666655,40465.07444444443
2019-07-29,39910.0,40344.66,39672.91,39830.97,858715,40056.206,39715.389666666655,40398.66755555555
2019-07-26,39366.67,39791.46,39090.07,39732.18,859626,40042.376000000004,39660.397999999994,40345.322444444435
2019-07-25,39475.34,39969.27,39416.06,39692.67,932409,39793.43199999999,39618.578333333324,40306.0271111111
2019-07-24,39267.88,39534.61,39149.34,39366.67,1065422,39744.037999999986,39582.02699999999,40263.98766666665
2019-07-23,39969.27,40087.82,39465.46,39465.46,1189831,39617.58999999999,39528.35266666665,40221.39944444443
2019-07-22,40453.33,40453.33,39682.79,39722.3,1345317,39595.855999999985,39517.815333333325,40175.51822222221
2019-07-19,40502.72,40967.02,40473.09,40690.42,906596,39787.50399999999,39544.48799999999,40153.01677777777
2019-07-18,40403.94,40571.87,40117.45,40453.33,1239939,39939.636,39566.22133333332,40137.649888888875
2019-07-17,41036.17,41036.17,40413.81,40848.48,1037686,40235.998,39604.74833333332,40124.14899999998
2019-07-16,40976.9,41204.11,40779.33,41105.32,876228,40563.97,39646.23866666666,40114.050666666655
2019-07-12,41490.59,41539.99,40957.14,41144.84,1303611,40848.478,39692.33933333332,40103.84266666665
2019-07-11,40700.3,41273.26,40206.36,41154.72,2851282,40941.338,39752.92899999999,40096.92755555554
2019-07-10,39840.85,39890.24,39435.82,39514.85,1262918,40753.64200000001,39720.658333333326,40080.572777777765
2019-07-09,39919.88,40107.57,39584.0,40048.3,907406,40593.606,39732.51266666666,40053.57088888887
2019-07-08,40344.66,40562.0,39939.64,40018.67,1076254,40376.276,39741.73299999999,40026.569111111094
2019-07-05,40186.6,40403.94,40097.7,40255.75,795650,40198.458,39766.10033333333,40009.22644444443
2019-07-04,40127.33,40354.54,39929.76,40077.94,1047809,39983.102,39786.18699999999,39992.76188888887
2019-07-03,39623.52,40127.33,39574.12,40127.33,1552834,40105.598000000005,39815.82299999999,39985.51744444443
2019-07-02,39712.43,39910.0,39465.46,39653.15,1329121,40026.56800000001,39823.72599999999,39967.40644444442
2019-07-01,39386.43,39811.21,39307.4,39564.25,1438244,39935.68400000001,39823.067666666655,39945.563555555535
2019-06-28,38724.55,39070.31,38546.74,39011.04,1473066,39686.74200000001,39858.63099999999,39913.73222222221
2019-06-27,37884.86,38951.76,37795.96,38902.37,2159694,39451.62800000001,39856.65533333333,39885.4132222222
2019-06-26,37568.75,37825.59,37153.84,37786.08,1302194,38983.378000000004,39821.42133333333,39844.690999999984
2019-06-25,37667.53,38062.68,37479.84,37687.29,1131220,38590.206000000006,39787.50433333333,39802.4321111111
2019-06-24,37825.59,37845.35,37163.72,37687.29,944961,38214.814000000006,39761.490333333335,39757.8681111111
2019-06-21,38033.04,38171.35,37667.53,37825.59,1107735,37977.724,39727.244,39709.13311111109
2019-06-20,37736.68,38191.1,37657.65,38092.32,1362931,37815.71400000001,39670.277,39676.862666666646
2019-06-19,37628.02,37628.02,37025.42,37390.93,1190540,37736.68400000001,39552.06166666667,39668.41088888887
2019-06-18,37114.32,37578.62,37025.42,37242.75,1222325,37647.776000000005,39473.03200000001,39659.73955555554
2019-06-17,37153.84,37430.44,36837.72,36995.78,909835,37509.474,39369.63466666667,39656.00755555554
2019-06-14,37321.78,37440.32,36956.26,37114.32,1140736,37367.22000000001,39279.07966666668,39662.04444444442
2019-06-13,36926.63,37015.54,36561.12,36936.51,1774320,37136.058000000005,39185.89066666668,39669.28888888887
2019-06-12,38230.62,38418.31,37440.32,37519.35,2468135,37161.74200000001,39113.446666666685,39670.4962222222
2019-06-11,39238.25,39317.28,38783.83,38892.49,1023818,37491.69000000001,39097.64066666669,39684.32644444443
2019-06-10,38922.13,39307.4,38625.77,39218.49,1311608,37936.232,39089.408333333355,39696.94922222221
2019-06-07,38319.53,38803.58,38191.1,38675.16,1371231,38248.40000000001,39054.503666666686,39702.87644444443
2019-06-06,38408.44,38625.77,38062.68,38112.07,1141849,38483.512,38968.55866666669,39697.60777777776
2019-06-05,37637.9,38299.77,37529.23,38299.77,1476913,38639.596000000005,38896.77333333335,39682.35066666665
2019-06-04,38309.65,38378.8,37143.96,37193.35,1687669,38299.768000000004,38774.93566666669,39654.909777777764
2019-06-03,38033.04,38625.77,37716.93,38052.8,1519429,38066.630000000005,38673.18500000003,39640.09166666665
2019-05-31,37835.47,38655.4,37756.44,38230.62,1568220,37977.722,38576.04433333336,39622.52955555554
2019-05-30,38220.74,38250.38,37657.65,37934.26,1437839,37942.16,38468.695666666696,39595.198444444424
2019-05-29,38398.56,38645.52,38013.29,38487.47,1791428,37979.700000000004,38434.44966666669,39575.33133333332
2019-05-28,38447.95,38724.55,38329.41,38635.65,1131625,38268.16,38387.36133333335,39561.062111111096
2019-05-27,38625.77,38724.55,37934.26,38260.25,1218074,38309.65,38328.747333333355,39536.47499999999
2019-05-24,37865.11,38606.01,37677.41,38606.01,1608104,38384.728,38273.75600000002,39520.99833333332
2019-05-23,37845.35,38507.22,37786.08,38161.47,1859655,38430.17,38209.87366666669,39493.008666666654
2019-05-22,37736.68,38072.56,37637.9,37815.71,1396133,38295.818,38132.819666666684,39464.0311111111
2019-05-21,37539.11,37637.9,37242.75,37519.35,1405446,38072.558000000005,38061.69300000002,39441.639333333325
2019-05-20,37232.87,37825.59,37213.11,37746.56,1317378,37969.82,38001.10333333336,39417.82066666665
2019-05-17,36946.39,37509.47,36758.69,37232.87,1614785,37695.191999999995,37941.83100000003,39385.22088888888
2019-05-16,37104.45,37272.38,36165.97,36432.69,1516493,37349.436,37859.50833333335,39345.266999999985
2019-05-15,36916.75,37064.93,36571.0,36956.26,1137800,37177.546,37831.84766666669,39291.04377777776
2019-05-14,35849.85,36709.3,35642.4,36571.0,1705182,36987.876000000004,37794.63800000002,39227.27122222221
2019-05-13,36738.93,36808.08,36225.24,36541.36,1158552,36746.835999999996,37756.440333333354,39167.230666666655
2019-05-10,36541.36,36976.02,36057.3,36551.24,1818658,36610.509999999995,37713.96200000002,39108.06822222222
2019-05-09,36758.69,37084.69,36294.39,36314.15,1495741,36586.801999999996,37654.68966666668,39051.759555555545
2019-05-08,35770.82,36896.99,35672.03,36679.66,1753265,36531.481999999996,37630.98066666668,39002.69522222221
2019-05-07,37914.5,38082.44,36472.21,36768.57,2732340,36570.996,37615.17466666668,38954.83833333332
2019-04-26,36106.7,37815.71,36086.94,37539.11,4774812,36770.545999999995,37633.285666666685,38920.811666666654
2019-04-25,38023.17,38319.53,37845.35,38042.92,3266924,37068.882,37664.239000000016,38886.236111111095
2019-04-24,36719.18,37647.77,36590.75,37539.11,3188776,37313.873999999996,37684.325666666686,38843.53811111109
2019-04-23,37855.23,37914.5,36561.12,36719.18,3380906,37321.77799999999,37657.65333333334,38796.55944444443
2019-04-22,38932.01,39080.19,37479.84,38092.32,4218971,37586.52799999999,37630.981000000014,38770.2162222222
2019-04-19,38872.74,39850.73,37716.93,38724.55,9028707,37823.615999999995,37614.51633333335,38744.092444444424
2019-04-18,34763.19,34773.07,33814.83,33933.38,1949545,37001.708,37456.45700000002,38676.25866666665
2019-04-17,34130.95,34624.89,34032.17,34407.56,1866640,36375.398,37332.97333333335,38615.33999999998
2019-04-16,33597.5,34249.5,33597.5,34042.04,1705182,35839.97,37191.04900000001,38551.34788888887
2019-04-15,33557.99,34051.92,33281.38,33864.23,1870892,34994.352,37080.078333333346,38486.58744444443
2019-04-12,32678.78,33291.26,32412.06,33241.87,1906726,33897.816000000006,36919.714000000014,38413.045888888875
2019-04-11,32263.88,32698.54,32263.88,32550.36,1237104,33621.212,36730.37200000001,38332.91855555554
2019-04-10,32244.12,32826.96,32155.21,32520.72,1487846,33243.844,36549.92066666668,38257.18177777777
2019-04-09,32402.18,32975.14,32263.88,32836.84,1706093,33002.804,36361.56633333335,38172.22477777776
2019-04-08,32619.51,32985.02,31977.39,32214.48,2257379,32672.854,36147.52733333335,38089.133777777766
2019-04-05,32165.09,33044.29,32155.21,32807.21,2268919,32585.922,35965.75933333335,38012.079888888875
2019-04-04,32105.82,32352.78,31819.33,32056.42,1396235,32487.134,35747.43966666668,37929.09866666665
2019-04-03,31611.88,32095.94,31552.61,32046.54,1432272,32392.298,35543.60866666668,37846.55644444443
2019-04-02,31611.88,31799.58,31196.98,31621.76,1821391,32149.282,35337.143666666685,37761.92877777776
2019-04-01,31908.24,32471.33,31424.19,31532.85,1668638,32012.956,35137.59366666668,37674.33755555554
2019-03-29,31414.31,31848.97,31058.67,31177.22,1723706,31686.958000000002,34918.61566666668,37580.92888888888
2019-03-28,30969.76,31355.03,30574.62,31345.16,1935475,31544.706000000006,34722.35866666668,37507.60688888888
2019-03-27,31414.31,31522.97,30791.95,30969.76,2116268,31329.350000000006,34540.26100000001,37418.80822222221
2019-03-26,30124.81,31601.89,29920.73,30999.4,4009907,31204.878000000004,34341.69900000001,37331.65599999998
2019-03-25,29123.89,29629.2,29085.02,29590.34,1446951,30816.376,34109.010333333346,37230.3842222222
2019-03-22,29823.56,30017.91,29473.72,29833.28,2009842,30547.588,33885.40766666668,37134.44611111109
2019-03-20,29755.54,29949.9,29201.63,29619.49,3019959,30202.453999999998,33654.349333333346,37031.85177777776
2019-03-19,30931.38,30950.82,30416.34,30600.97,1870920,30128.695999999996,33463.91000000001,36929.62555555554
2019-03-18,30455.21,31135.45,30056.78,31116.01,2566765,30152.018,33278.45500000001,36820.49911111109
2019-03-15,29677.8,30270.58,29522.32,30212.27,2526323,30276.404,33059.911666666674,36716.039444444425
2019-03-14,30134.53,30707.87,29386.27,29425.14,2882169,30194.775999999994,32789.44600000001,36597.45544444442
2019-03-13,29755.54,29969.33,29318.24,29969.33,2262679,30264.743999999995,32520.32633333334,36487.88166666664
2019-03-12,29012.14,29979.05,28978.13,29755.54,3875925,30095.657999999996,32260.87400000001,36377.03011111108
